gvkey,iid,datadate,tic,conm,prccd,fyrc
002403,01,04/16/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.0800,12
002403,01,04/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.3800,12
002403,01,04/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.3000,12
002403,01,04/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.6100,12
002403,01,04/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.1700,12
002403,01,04/23/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.9000,12
002403,01,04/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.5800,12
002403,01,04/25/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.7600,12
002403,01,04/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.0400,12
002403,01,04/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.2700,12
002403,01,04/30/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.1300,12
002403,01,05/01/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.6900,12
002403,01,05/02/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.5000,12
002403,01,05/03/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.4500,12
002403,01,05/04/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.3300,12
002403,01,05/07/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.3200,12
002403,01,05/08/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.5300,12
002403,01,05/09/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.0900,12
002403,01,05/10/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.1500,12
002403,01,05/11/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.8600,12
002403,01,05/14/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.0200,12
002403,01,05/15/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.3000,12
002403,01,05/16/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.2100,12
002403,01,05/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.7400,12
002403,01,05/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.7100,12
002403,01,05/21/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.2400,12
002403,01,05/22/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.3400,12
002403,01,05/23/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.5000,12
002403,01,05/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.6900,12
002403,01,05/25/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.7700,12
002403,01,05/29/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.2700,12
002403,01,05/30/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.0200,12
002403,01,05/31/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.6200,12
002403,01,06/01/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.1300,12
002403,01,06/04/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.4500,12
002403,01,06/05/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.9200,12
002403,01,06/06/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.9200,12
002403,01,06/07/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.6200,12
002403,01,06/08/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.1600,12
002403,01,06/11/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.1200,12
002403,01,06/12/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.1300,12
002403,01,06/13/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.4600,12
002403,01,06/14/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.6300,12
002403,01,06/15/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.8000,12
002403,01,06/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.6500,12
002403,01,06/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.6400,12
002403,01,06/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.2500,12
002403,01,06/21/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.9400,12
002403,01,06/22/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.1400,12
002403,01,06/25/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.6700,12
002403,01,06/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.9100,12
002403,01,06/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.4700,12
002403,01,06/28/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.3000,12
002403,01,06/29/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.3400,12
002403,01,07/02/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.1900,12
002403,01,07/03/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.6500,12
002403,01,07/05/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.9500,12
002403,01,07/06/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.5600,12
002403,01,07/09/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.4500,12
002403,01,07/10/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.1800,12
002403,01,07/11/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.7500,12
002403,01,07/12/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.8100,12
002403,01,07/13/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.8600,12
002403,01,07/16/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.4300,12
002403,01,07/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.6300,12
002403,01,07/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.8800,12
002403,01,07/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.5400,12
002403,01,07/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.7100,12
002403,01,07/23/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.8800,12
002403,01,07/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,58.2600,12
002403,01,07/25/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.0400,12
002403,01,07/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,57.9200,12
002403,01,07/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,56.9200,12
002403,01,07/30/2018,BMY,BRISTOL-MYERS SQUIBB CO,58.9300,12
002403,01,07/31/2018,BMY,BRISTOL-MYERS SQUIBB CO,58.7500,12
002403,01,08/01/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.6200,12
002403,01,08/02/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.2700,12
002403,01,08/03/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.1600,12
002403,01,08/06/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.3900,12
002403,01,08/07/2018,BMY,BRISTOL-MYERS SQUIBB CO,58.9800,12
002403,01,08/08/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.1700,12
002403,01,08/09/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.5300,12
002403,01,08/10/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.3100,12
002403,01,08/13/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.4200,12
002403,01,08/14/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.9600,12
002403,01,08/15/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.2600,12
002403,01,08/16/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.1100,12
002403,01,08/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.8900,12
002403,01,08/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.3200,12
002403,01,08/21/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.0800,12
002403,01,08/22/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.5700,12
002403,01,08/23/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.0900,12
002403,01,08/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,59.9700,12
002403,01,08/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.0100,12
002403,01,08/28/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.1700,12
002403,01,08/29/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.1200,12
002403,01,08/30/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.6900,12
002403,01,08/31/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.5500,12
002403,01,09/04/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.4800,12
002403,01,09/05/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.2000,12
002403,01,09/06/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.9400,12
002403,01,09/07/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.3100,12
002403,01,09/10/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.8600,12
002403,01,09/11/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.4900,12
002403,01,09/12/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.3300,12
002403,01,09/13/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.7900,12
002403,01,09/14/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.6900,12
002403,01,09/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.3000,12
002403,01,09/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.4800,12
002403,01,09/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.8000,12
002403,01,09/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.7500,12
002403,01,09/21/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.2500,12
002403,01,09/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.5900,12
002403,01,09/25/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.8200,12
002403,01,09/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.6200,12
002403,01,09/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,61.9500,12
002403,01,09/28/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.0800,12
002403,01,10/01/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.1000,12
002403,01,10/02/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.8000,12
002403,01,10/03/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.6500,12
002403,01,10/04/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.3600,12
002403,01,10/05/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.4100,12
002403,01,10/08/2018,BMY,BRISTOL-MYERS SQUIBB CO,62.9000,12
002403,01,10/09/2018,BMY,BRISTOL-MYERS SQUIBB CO,63.2300,12
002403,01,10/10/2018,BMY,BRISTOL-MYERS SQUIBB CO,60.7700,12
002403,01,10/11/2018,BMY,BRISTOL-MYERS SQUIBB CO,57.5000,12
002403,01,10/12/2018,BMY,BRISTOL-MYERS SQUIBB CO,57.5100,12
002403,01,10/15/2018,BMY,BRISTOL-MYERS SQUIBB CO,57.6100,12
002403,01,10/16/2018,BMY,BRISTOL-MYERS SQUIBB CO,57.8300,12
002403,01,10/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,58.9000,12
002403,01,10/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,55.9800,12
002403,01,10/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.3000,12
002403,01,10/22/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.8800,12
002403,01,10/23/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.6500,12
002403,01,10/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,48.8300,12
002403,01,10/25/2018,BMY,BRISTOL-MYERS SQUIBB CO,49.2100,12
002403,01,10/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.4300,12
002403,01,10/29/2018,BMY,BRISTOL-MYERS SQUIBB CO,49.7300,12
002403,01,10/30/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.0200,12
002403,01,10/31/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.5400,12
002403,01,11/01/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.1300,12
002403,01,11/02/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.6900,12
002403,01,11/05/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.0300,12
002403,01,11/06/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.3500,12
002403,01,11/07/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.9900,12
002403,01,11/08/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.8100,12
002403,01,11/09/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.3900,12
002403,01,11/12/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.8500,12
002403,01,11/13/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.5900,12
002403,01,11/14/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.5900,12
002403,01,11/15/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.2700,12
002403,01,11/16/2018,BMY,BRISTOL-MYERS SQUIBB CO,54.0700,12
002403,01,11/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.4800,12
002403,01,11/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.5200,12
002403,01,11/21/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.2000,12
002403,01,11/23/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.9300,12
002403,01,11/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.7300,12
002403,01,11/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.1500,12
002403,01,11/28/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.0000,12
002403,01,11/29/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.8200,12
002403,01,11/30/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.4600,12
002403,01,12/03/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.2800,12
002403,01,12/04/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.0300,12
002403,01,12/06/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.2500,12
002403,01,12/07/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.0800,12
002403,01,12/10/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.5800,12
002403,01,12/11/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.4300,12
002403,01,12/12/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.4400,12
002403,01,12/13/2018,BMY,BRISTOL-MYERS SQUIBB CO,53.6400,12
002403,01,12/14/2018,BMY,BRISTOL-MYERS SQUIBB CO,52.1200,12
002403,01,12/17/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.9200,12
002403,01,12/18/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.5600,12
002403,01,12/19/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.3900,12
002403,01,12/20/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.0600,12
002403,01,12/21/2018,BMY,BRISTOL-MYERS SQUIBB CO,49.8200,12
002403,01,12/24/2018,BMY,BRISTOL-MYERS SQUIBB CO,48.7600,12
002403,01,12/26/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.0300,12
002403,01,12/27/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.4100,12
002403,01,12/28/2018,BMY,BRISTOL-MYERS SQUIBB CO,50.9400,12
002403,01,12/31/2018,BMY,BRISTOL-MYERS SQUIBB CO,51.9800,12
002403,01,01/02/2019,BMY,BRISTOL-MYERS SQUIBB CO,52.4300,12
002403,01,01/03/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.1200,12
002403,01,01/04/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.8900,12
002403,01,01/07/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.4100,12
002403,01,01/08/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.9900,12
002403,01,01/09/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.1800,12
002403,01,01/10/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.7200,12
002403,01,01/11/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.9900,12
002403,01,01/14/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.9700,12
002403,01,01/15/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.7200,12
002403,01,01/16/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.1300,12
002403,01,01/17/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.6000,12
002403,01,01/18/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.1200,12
002403,01,01/22/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.7200,12
002403,01,01/23/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.9600,12
002403,01,01/24/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.0200,12
002403,01,01/25/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.9300,12
002403,01,01/28/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.3200,12
002403,01,01/29/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.3200,12
002403,01,01/30/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.8600,12
002403,01,01/31/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.3700,12
002403,01,02/01/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.8900,12
002403,01,02/04/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.8500,12
002403,01,02/05/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.1500,12
002403,01,02/06/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.1400,12
002403,01,02/07/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.0500,12
002403,01,02/08/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.2200,12
002403,01,02/11/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.1000,12
002403,01,02/12/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.7100,12
002403,01,02/13/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.9800,12
002403,01,02/14/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.8300,12
002403,01,02/15/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.6700,12
002403,01,02/19/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.3600,12
002403,01,02/20/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.3000,12
002403,01,02/21/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.1300,12
002403,01,02/22/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.9800,12
002403,01,02/25/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.6500,12
002403,01,02/26/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.1600,12
002403,01,02/27/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.9600,12
002403,01,02/28/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.6600,12
002403,01,03/01/2019,BMY,BRISTOL-MYERS SQUIBB CO,53.2200,12
002403,01,03/04/2019,BMY,BRISTOL-MYERS SQUIBB CO,53.0500,12
002403,01,03/05/2019,BMY,BRISTOL-MYERS SQUIBB CO,53.8000,12
002403,01,03/06/2019,BMY,BRISTOL-MYERS SQUIBB CO,52.8900,12
002403,01,03/07/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.5100,12
002403,01,03/08/2019,BMY,BRISTOL-MYERS SQUIBB CO,51.3900,12
002403,01,03/11/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.9000,12
002403,01,03/12/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.3800,12
002403,01,03/13/2019,BMY,BRISTOL-MYERS SQUIBB CO,50.9700,12
002403,01,03/14/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.8900,12
002403,01,03/15/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.9600,12
002403,01,03/18/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.8600,12
002403,01,03/19/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.6000,12
002403,01,03/20/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.1900,12
002403,01,03/21/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.9200,12
002403,01,03/22/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.1600,12
002403,01,03/25/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.4900,12
002403,01,03/26/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.3400,12
002403,01,03/27/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.9800,12
002403,01,03/28/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.8400,12
002403,01,03/29/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.7100,12
002403,01,04/01/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.0900,12
002403,01,04/02/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.7000,12
002403,01,04/03/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.8800,12
002403,01,04/04/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.6700,12
002403,01,04/05/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.6400,12
002403,01,04/08/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.7900,12
002403,01,04/09/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.9800,12
002403,01,04/10/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.8900,12
002403,01,04/11/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.0900,12
002403,01,04/12/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.5700,12
002403,01,04/15/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.5000,12
002403,01,04/16/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.0200,12
002403,01,04/17/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.8000,12
002403,01,04/18/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.5200,12
002403,01,04/22/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.2400,12
002403,01,04/23/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.3200,12
002403,01,04/24/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.6200,12
002403,01,04/25/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.6400,12
002403,01,04/26/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.8900,12
002403,01,04/29/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.3200,12
002403,01,04/30/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.4300,12
002403,01,05/01/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.5800,12
002403,01,05/02/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.8800,12
002403,01,05/03/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.6200,12
002403,01,05/06/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.1000,12
002403,01,05/07/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.2200,12
002403,01,05/08/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.4500,12
002403,01,05/09/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.2300,12
002403,01,05/10/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.0100,12
002403,01,05/13/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.9000,12
002403,01,05/14/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.9100,12
002403,01,05/15/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.6300,12
002403,01,05/16/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.1200,12
002403,01,05/17/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.8500,12
002403,01,05/20/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.3100,12
002403,01,05/21/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.4300,12
002403,01,05/22/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.7400,12
002403,01,05/23/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.3000,12
002403,01,05/24/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.8100,12
002403,01,05/28/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.8600,12
002403,01,05/29/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.3800,12
002403,01,05/30/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.8800,12
002403,01,05/31/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.3700,12
002403,01,06/03/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.1200,12
002403,01,06/04/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.6300,12
002403,01,06/05/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.6300,12
002403,01,06/06/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.1500,12
002403,01,06/07/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.7500,12
002403,01,06/10/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.0100,12
002403,01,06/11/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.8700,12
002403,01,06/12/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.6300,12
002403,01,06/13/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.3300,12
002403,01,06/14/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.5600,12
002403,01,06/17/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.2100,12
002403,01,06/18/2019,BMY,BRISTOL-MYERS SQUIBB CO,47.7900,12
002403,01,06/19/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.6100,12
002403,01,06/20/2019,BMY,BRISTOL-MYERS SQUIBB CO,48.8900,12
002403,01,06/21/2019,BMY,BRISTOL-MYERS SQUIBB CO,49.3400,12
002403,01,06/24/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.6800,12
002403,01,06/25/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.7700,12
002403,01,06/26/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.9200,12
002403,01,06/27/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.1000,12
002403,01,06/28/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.3500,12
002403,01,07/01/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.1800,12
002403,01,07/02/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.6800,12
002403,01,07/03/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.5600,12
002403,01,07/05/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.8900,12
002403,01,07/08/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.7700,12
002403,01,07/09/2019,BMY,BRISTOL-MYERS SQUIBB CO,46.0400,12
002403,01,07/10/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.9600,12
002403,01,07/11/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.5300,12
002403,01,07/12/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.2700,12
002403,01,07/15/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.1900,12
002403,01,07/16/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.4500,12
002403,01,07/17/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.1300,12
002403,01,07/18/2019,BMY,BRISTOL-MYERS SQUIBB CO,44.0500,12
002403,01,07/19/2019,BMY,BRISTOL-MYERS SQUIBB CO,43.3300,12
002403,01,07/22/2019,BMY,BRISTOL-MYERS SQUIBB CO,42.7700,12
002403,01,07/23/2019,BMY,BRISTOL-MYERS SQUIBB CO,43.0500,12
002403,01,07/24/2019,BMY,BRISTOL-MYERS SQUIBB CO,43.2300,12
002403,01,07/25/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.4000,12
002403,01,07/26/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.3700,12
002403,01,07/29/2019,BMY,BRISTOL-MYERS SQUIBB CO,45.3900,12
